🕘️更新时间,#genre#
甘肃经济,http://d97e53.tv.netsite.cc/proxy/1373372389/1373372389.m3u8$订阅源
甘肃经济,http://ced8ee.tv.netsite.cc/proxy/1373372389/1373372389.m3u8$订阅源
甘肃经济,https://tvbox.nat.netsite.cc:8043/proxy/1373372389/1373372389.m3u8$订阅源
甘肃都市,http://d97e53.tv.netsite.cc/proxy/1238488351/1238488351.m3u8$订阅源
甘肃都市,http://ced8ee.tv.netsite.cc/proxy/1238488351/1238488351.m3u8$订阅源
甘肃都市,https://tvbox.nat.netsite.cc:8043/proxy/1238488351/1238488351.m3u8$订阅源
甘肃少儿,http://d97e53.tv.netsite.cc/proxy/1645236406/1645236406.m3u8$订阅源
甘肃少儿,http://ced8ee.tv.netsite.cc/proxy/1645236406/1645236406.m3u8$订阅源
甘肃少儿,https://tvbox.nat.netsite.cc:8043/proxy/1645236406/1645236406.m3u8$订阅源

☘️新疆频道,#genre#
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$订阅源
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$订阅源
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$订阅源
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd$订阅源
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd$订阅源
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$订阅源
新疆卫视,http://d97e53.tv.netsite.cc/proxy/86832656/86832656.m3u8$订阅源
新疆卫视,https://tvbox.nat.netsite.cc:8043/proxy/86832656/86832656.m3u8$订阅源
新疆卫视,http://123.161.155.128:9901/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://171.104.192.14:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://171.104.192.8:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://223.13.1.125:9901/tsfile/live/1046_1.m3u8$订阅源
新疆卫视,http://144.52.160.114:9901/tsfile/live/1050_1.m3u8$订阅源
新疆卫视,http://58.220.219.14:9901/tsfile/live/0120_6.m3u8$订阅源
新疆卫视,http://171.104.192.12:8181/tsfile/live/0110_1.m3u8$订阅源
新疆卫视,http://223.13.1.109:9901/tsfile/live/1046_1.m3u8$订阅源

☘️山东频道,#genre#
山东少儿,http://144.52.160.114:9901/tsfile/live/1022_1.m3u8$订阅源
山东新闻,http://144.52.160.114:9901/tsfile/live/1019_1.m3u8$订阅源
山东新闻,http://112.234.21.109:9901/tsfile/live/1004_1.m3u8$订阅源
山东教育,http://144.52.160.114:9901/tsfile/live/1021_1.m3u8$订阅源
山东教育,http://124.231.214.218:9999/tsfile/live/1099_1.m3u8$订阅源
山东教育,http://120.238.94.10:9901/tsfile/live/1062_1.m3u8$订阅源
山东教育,http://163.177.122.33:9901/tsfile/live/1076_1.m3u8$订阅源
山东教育,http://112.234.21.109:9901/tsfile/live/1009_1.m3u8$订阅源
山东居家购物,http://144.52.160.114:9901/tsfile/live/1063_1.m3u8$订阅源
山东农科,http://144.52.160.114:9901/tsfile/live/1020_1.m3u8$订阅源
山东农科,http://112.234.21.109:9901/tsfile/live/1005_1.m3u8$订阅源
山东齐鲁,http://112.234.21.109:9901/tsfile/live/1006_1.m3u8$订阅源
山东生活,http://144.52.160.114:9901/tsfile/live/1023_1.m3u8$订阅源
山东生活,http://112.234.21.109:9901/tsfile/live/1003_1.m3u8$订阅源
山东体育,http://144.52.160.114:9901/tsfile/live/1024_1.m3u8$订阅源
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源
山东文旅,http://144.52.160.114:9901/tsfile/live/1025_1.m3u8$订阅源
山东综艺,http://144.52.160.114:9901/tsfile/live/1026_1.m3u8$订阅源
山东综艺,http://112.234.21.109:9901/tsfile/live/1002_1.m3u8$订阅源
威海一套新闻综合,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海三套海洋,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
威海二套公共,http://l1.weihai.tv:8081/hls/969O76hb22.m3u8$订阅源
中华美食,http://nas.hssvm.com:8888/udp/225.1.1.218:5002$订阅源
中华美食,http://121.24.98.45:8090/hls/73/index.m3u8$订阅源
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8$订阅源
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8$订阅源
临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8$订阅源
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8$订阅源

☘️山西频道,#genre#
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd$订阅源
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd$订阅源
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8$订阅源
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd$订阅源
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd$订阅源
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd$订阅源
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd$订阅源
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd$订阅源
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$订阅源
闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd$订阅源
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd$订阅源
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8$订阅源
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd$订阅源

☘️安徽频道,#genre#
黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd$订阅源
黄山公共生活,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8?zanhd$订阅源
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8?zanhd$订阅源
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8$订阅源
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8?zanhd$订阅源
滁州新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$订阅源
滁州市广播电视台 新闻综合,http://live.cztv.cc:85/live/xwpd.m3u8$订阅源
滁州市广播电视台 公共,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8?zanhd$订阅源
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
亳州农村,http://114.105.184.92:9901/tsfile/live/1049_1.m3u8$订阅源

☘️宁夏频道,#genre#
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8$订阅源
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd$订阅源
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd$订阅源
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8$订阅源

☘️吉林频道,#genre#
延边卫视,http://171.104.192.8:8181/tsfile/live/1011_1.m3u8$订阅源
延边卫视,http://171.104.192.12:8181/tsfile/live/1011_1.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?$订阅源
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild$订阅源
延边卫视,http://live.ybtvyun.com/video/s10006-90fe76c52091/index.m3u8$订阅源
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild$订阅源
吉林都市,http://d97e53.tv.netsite.cc/proxy/1677605767/1677605767.m3u8$订阅源
吉林都市,http://ced8ee.tv.netsite.cc/proxy/1677605767/1677605767.m3u8$订阅源
吉林都市,https://tvbox.nat.netsite.cc:8043/proxy/1677605767/1677605767.m3u8$订阅源
吉林生活,http://d97e53.tv.netsite.cc/proxy/1468821790/1468821790.m3u8$订阅源
吉林生活,http://ced8ee.tv.netsite.cc/proxy/1468821790/1468821790.m3u8$订阅源
吉林生活,https://tvbox.nat.netsite.cc:8043/proxy/1468821790/1468821790.m3u8$订阅源
吉林乡村,http://d97e53.tv.netsite.cc/proxy/1171899698/1171899698.m3u8$订阅源
吉林乡村,http://ced8ee.tv.netsite.cc/proxy/1171899698/1171899698.m3u8$订阅源
吉林乡村,https://tvbox.nat.netsite.cc:8043/proxy/1171899698/1171899698.m3u8$订阅源
吉林公共,http://d97e53.tv.netsite.cc/proxy/1189725287/1189725287.m3u8$订阅源
吉林公共,http://ced8ee.tv.netsite.cc/proxy/1189725287/1189725287.m3u8$订阅源
吉林公共,https://tvbox.nat.netsite.cc:8043/proxy/1189725287/1189725287.m3u8$订阅源
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild$订阅源
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild$订阅源
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild$订阅源
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild$订阅源

☘️内蒙古频道,#genre#
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800$订阅源
内蒙经济,http://d97e53.tv.netsite.cc/proxy/1043888416/1043888416.m3u8$订阅源
内蒙经济,http://ced8ee.tv.netsite.cc/proxy/1043888416/1043888416.m3u8$订阅源
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800$订阅源
内蒙经济,https://tvbox.nat.netsite.cc:8043/proxy/1043888416/1043888416.m3u8$订阅源
内蒙少儿,http://d97e53.tv.netsite.cc/proxy/772314677/772314677.m3u8$订阅源
内蒙少儿,http://ced8ee.tv.netsite.cc/proxy/772314677/772314677.m3u8$订阅源
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800$订阅源
内蒙少儿,https://tvbox.nat.netsite.cc:8043/proxy/772314677/772314677.m3u8$订阅源
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800$订阅源
内蒙农牧,http://d97e53.tv.netsite.cc/proxy/700721138/700721138.m3u8$订阅源
内蒙农牧,http://ced8ee.tv.netsite.cc/proxy/700721138/700721138.m3u8$订阅源
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800$订阅源
内蒙农牧,https://tvbox.nat.netsite.cc:8043/proxy/700721138/700721138.m3u8$订阅源
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800$订阅源
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800$订阅源
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=112b2c4c872de52b0f37aff6ead63ef0&txTime=771E8800$订阅源
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=a2c948908728a0733cecbe1fadea23dc&txTime=771E8800$订阅源
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800$订阅源
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=c7b5c515d2bb6df442492d54955329a3&txTime=771E8800$订阅源
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800$订阅源
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800$订阅源

☘️云南频道,#genre#

☘️青海频道,#genre#
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8$订阅源
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd$订阅源
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8$订阅源
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd$订阅源
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8$订阅源

☘️黑龙江频道,#genre#
黑龙江文体,http://112.101.78.50:9901/tsfile/live/1009_1.m3u8$订阅源
黑龙江新闻法治,http://112.101.78.50:9901/tsfile/live/1010_1.m3u8$订阅源
黑龙江新闻法治,http://123.166.61.70:8003/hls/51/index.m3u8$订阅源
黑龙江影视,http://112.101.78.50:9901/tsfile/live/1011_1.m3u8$订阅源
黑龙江都市,http://112.101.78.50:9901/tsfile/live/1005_1.m3u8$订阅源
黑龙江少儿,http://112.101.78.50:9901/tsfile/live/1007_1.m3u8$订阅源

🌊港·澳·台,#genre#
翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn$订阅源
翡翠台,http://119.125.134.228:9902/tsfile/live/1007_1.m3u8$订阅源
凤凰中文,http://d97e53.tv.netsite.cc/proxy/1846789161/1846789161.m3u8$订阅源
凤凰中文,https://tvbox.nat.netsite.cc:8043/proxy/1846789161/1846789161.m3u8$订阅源
凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw$订阅源
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$订阅源
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234$订阅源
凤凰中文,http://119.125.134.228:9902/tsfile/live/1019_1.m3u8$订阅源
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192$订阅源
凤凰中文,http://wouu.net:9977/rtp/239.93.0.162:2192?Cf=cfss.cc$组播源
凤凰中文,http://wouu.net:9977/udp/239.93.1.9:2192$订阅源
凤凰中文,http://www.lebaobei.top:6868/rtp/239.255.30.50:8231$组播源
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx$订阅源
凤凰资讯,http://114.105.184.92:9901/tsfile/live/1071_1.m3u8$订阅源
凤凰资讯,http://114.105.184.92:9901/tsfile/live/1064_1.m3u8$订阅源
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8$订阅源
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234$订阅源
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191$订阅源
凤凰资讯,http://wouu.net:9977/rtp/239.93.0.118:2191?Cf=cfss.cc$组播源
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191$订阅源
凤凰香港,http://www.lebaobei.top:6868/rtp/239.255.30.123:8231$组播源
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231$订阅源
凤凰卫视,http://d97e53.tv.netsite.cc/proxy/1650326537/1650326537.m3u8$订阅源
凤凰卫视,https://tvbox.nat.netsite.cc:8043/proxy/1650326537/1650326537.m3u8$订阅源
凤凰卫视,http://114.105.184.92:9901/tsfile/live/1054_1.m3u8$订阅源
凤凰卫视,http://114.105.184.92:9901/tsfile/live/1063_1.m3u8$订阅源
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$订阅源
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$订阅源
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$订阅源
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$订阅源
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$订阅源
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$订阅源
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$订阅源
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://114.105.184.92:9901/tsfile/live/1072_1.m3u8$订阅源
CHC家庭影院,http://117.190.144.101:1111/tsfile/live/1018_1.m3u8$订阅源
CHC家庭影院,http://nas.hssvm.com:8888/udp/225.1.1.213:5002$订阅源
CHC家庭影院,http://119.125.134.228:9902/tsfile/live/1027_1.m3u8$订阅源
CHC动作电影,http://171.104.192.14:8181/tsfile/live/1063_1.m3u8$订阅源
CHC动作电影,http://171.104.192.8:8181/tsfile/live/1063_1.m3u8$订阅源
CHC动作电影,http://124.231.214.218:9999/tsfile/live/1109_1.m3u8$订阅源
CHC动作电影,http://171.104.192.12:8181/tsfile/live/1063_1.m3u8$订阅源
CHC动作电影,http://124.230.56.27:55555/udp/239.76.252.243:9000$订阅源
CHC动作电影,http://117.190.144.101:1111/tsfile/live/1020_1.m3u8$订阅源
CHC动作电影,http://124.231.212.173:9999/tsfile/live/1109_1.m3u8$订阅源
CHC动作电影,http://nas.hssvm.com:8888/udp/225.1.1.215:5002$订阅源
CHC动作电影,http://119.125.134.228:9902/tsfile/live/1028_1.m3u8$订阅源
淘电影,http://111.196.135.75:8686/udp/239.3.1.250:8001$订阅源
淘电影,http://115.171.216.209:4000/udp/225.1.8.38:8002$订阅源
淘电影,http://222.129.139.229:8888/udp/239.3.1.250:8001$订阅源
淘电影,http://1.203.111.193:17777/udp/225.1.8.38:8002$订阅源
淘电影,http://123.113.187.204:8000/udp/239.3.1.250:8001$订阅源
淘电影,http://221.219.79.161:4000/udp/239.3.1.250:8001$订阅源
淘电影,http://115.171.216.225:4000/udp/225.1.8.38:8002$订阅源
淘电影,http://114.249.215.204:9888/udp/239.3.1.250:8001$订阅源
淘电影,http://114.249.230.215:9888/udp/239.3.1.250:8001$订阅源
淘电影,http://111.196.191.248:5555/rtp/239.3.1.250:8001$组播源
经典电影,http://171.104.192.14:8181/tsfile/live/1088_1.m3u8$订阅源
经典电影,http://171.104.192.8:8181/tsfile/live/1088_1.m3u8$订阅源
经典电影,http://144.52.160.114:9901/tsfile/live/1075_1.m3u8$订阅源
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8$订阅源
经典电影,http://171.104.192.12:8181/tsfile/live/1088_1.m3u8$订阅源
经典电影,http://111.196.135.75:8686/udp/239.3.1.195:9024$订阅源
经典电影,http://115.171.216.209:4000/udp/225.1.8.203:9024$订阅源
经典电影,http://222.129.139.229:8888/udp/239.3.1.195:9024$订阅源
经典电影,http://1.203.111.193:17777/udp/225.1.8.203:9024$订阅源
经典电影,http://123.113.187.204:8000/udp/239.3.1.195:9024$订阅源
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
星空卫视,http://114.105.184.92:9901/tsfile/live/0117_1.m3u8$订阅源
星空卫视,http://wouu.net:9977/udp/239.93.1.10:2193$订阅源
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$订阅源
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193$组播源
星空卫视,http://171.213.202.105:8888/udp/239.93.0.156:2193$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$订阅源
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$订阅源

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://d97e53.tv.netsite.cc/proxy/2118762958/2118762958.m3u8$订阅源
CCTV-5,http://123.161.39.146:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://ced8ee.tv.netsite.cc/proxy/2118762958/2118762958.m3u8$订阅源
CCTV-5,https://tvbox.nat.netsite.cc:8043/proxy/2118762958/2118762958.m3u8$订阅源
CCTV-5,http://113.220.233.228:9999/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://123.161.155.128:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://z.b.bkpcp.top/m.php?id=cctv5$订阅源
CCTV-5,http://219.159.91.10:9901/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://221.224.4.170:1111/tsfile/live/0005_1.m3u8$订阅源
CCTV-5,http://171.104.192.14:8181/tsfile/live/0005_1.m3u8$订阅源
CCTV-5+,http://d97e53.tv.netsite.cc/proxy/485668034/485668034.m3u8$订阅源
CCTV-5+,http://ced8ee.tv.netsite.cc/proxy/485668034/485668034.m3u8$订阅源
CCTV-5+,https://tvbox.nat.netsite.cc:8043/proxy/485668034/485668034.m3u8$订阅源
CCTV-5+,http://z.b.bkpcp.top/m.php?id=cctv5p$订阅源
CCTV-5+,http://171.104.192.14:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://171.104.192.8:8181/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://223.13.1.125:9901/tsfile/live/1003_1.m3u8$订阅源
CCTV-5+,http://144.52.160.114:9901/tsfile/live/1005_1.m3u8$订阅源
CCTV-5+,http://58.221.214.82:9901/tsfile/live/0016_1.m3u8$订阅源
CCTV-5+,http://124.231.214.218:9999/tsfile/live/1114_1.m3u8$订阅源
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8$订阅源
广东体育,http://218.15.214.115:10000/udp/239.77.0.112:5146$订阅源
广东体育,http://14.212.185.71:9901/tsfile/live/1003_1.m3u8$订阅源
广东体育,http://119.125.134.228:9902/tsfile/live/1013_1.m3u8$订阅源
广东体育,http://163.177.122.33:9901/tsfile/live/1004_1.m3u8$订阅源
广东体育,http://218.16.50.206:9090/udp/239.77.0.112:5146$订阅源
广东体育,http://218.16.50.206:9090/udp/239.77.0.168:5146$订阅源
五星体育,http://61.173.144.157:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
五星体育,http://61.173.144.157:9901/tsfile/live/1010_1.m3u8$订阅源
五星体育,http://223.166.234.215:7777/tsfile/live/1030_1.m3u8$订阅源
劲爆体育,http://z.b.bkpcp.top/m.php?id=jbty$订阅源
劲爆体育,http://124.231.214.218:9999/tsfile/live/1113_1.m3u8$订阅源
劲爆体育,http://124.231.212.173:9999/tsfile/live/1113_1.m3u8$订阅源
广州竞赛,http://218.16.50.206:9090/udp/239.253.43.75:5146$订阅源
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca$订阅源
广州竞赛,https://tencentplaywebsite.gztv.com/live/jingsai.m3u8?txSecret=cd5eb475078e689b230ada7df792e4de&txTime=193108637cb$订阅源
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8$订阅源
山东体育,http://144.52.160.114:9901/tsfile/live/1024_1.m3u8$订阅源
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源
风云足球,http://120.238.94.10:9901/tsfile/live/1087_1.m3u8$订阅源
风云足球,http://113.57.111.4:1111/tsfile/live/1033_1.m3u8$订阅源
风云足球,http://112.234.21.109:9901/tsfile/live/1031_1.m3u8$订阅源
魅力足球,http://z.b.bkpcp.top/m.php?id=mlzq$订阅源
天元围棋,http://wouu.net:9977/udp/239.93.42.55:5140$订阅源
快乐垂钓,http://d97e53.tv.netsite.cc/proxy/316113716/316113716.m3u8$订阅源
快乐垂钓,https://tvbox.nat.netsite.cc:8043/proxy/316113716/316113716.m3u8$订阅源
快乐垂钓,http://124.231.212.173:9999/tsfile/live/1116_1.m3u8$订阅源
快乐垂钓,http://nas.hssvm.com:8888/udp/225.1.2.18:5002$订阅源
快乐垂钓,http://wouu.net:9977/udp/239.93.1.151:5140$订阅源
快乐垂钓,http://223.166.234.215:7777/tsfile/live/1048_1.m3u8$订阅源
快乐垂钓,http://www.furymax.top:85/rtp/239.69.1.142:10488$组播源

🪁动画频道,#genre#
动漫秀场,http://124.231.214.218:9999/tsfile/live/1103_1.m3u8$订阅源
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$订阅源
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403$订阅源
动漫秀场,http://223.166.234.215:7777/tsfile/live/1052_1.m3u8$订阅源
新动漫,http://nas.hssvm.com:8888/udp/225.1.1.216:5002$订阅源
青春动漫,http://wouu.net:9977/udp/239.93.0.146:5140$订阅源
宝宝动画,http://wouu.net:9977/udp/239.93.0.147:5140$订阅源
优漫卡通,http://123.161.155.128:9901/tsfile/live/1014_1.m3u8$订阅源
优漫卡通,http://171.104.192.14:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://171.104.192.8:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://144.52.160.114:9901/tsfile/live/1057_1.m3u8$订阅源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
优漫卡通,http://114.105.184.92:9901/tsfile/live/1077_1.m3u8$订阅源
优漫卡通,http://171.104.192.12:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://106.118.70.49:9901/tsfile/live/1013_1.m3u8$订阅源
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140$订阅源
金鹰卡通,http://d97e53.tv.netsite.cc/proxy/1947104640/1947104640.m3u8$订阅源
金鹰卡通,https://tvbox.nat.netsite.cc:8043/proxy/1947104640/1947104640.m3u8$订阅源
金鹰卡通,http://123.161.155.128:9901/tsfile/live/1021_1.m3u8$订阅源
金鹰卡通,http://171.104.192.14:8181/tsfile/live/1004_1.m3u8$订阅源
金鹰卡通,http://171.104.192.8:8181/tsfile/live/1004_1.m3u8$订阅源
金鹰卡通,http://144.52.160.114:9901/tsfile/live/1071_1.m3u8$订阅源
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8$订阅源
金鹰卡通,http://114.105.184.92:9901/tsfile/live/1026_1.m3u8$订阅源
金鹰卡通,http://171.104.192.12:8181/tsfile/live/1004_1.m3u8$订阅源
金鹰卡通,http://223.159.10.196:8099/tsfile/live/1005_1.m3u8$订阅源
炫动卡通,http://nas.hssvm.com:8888/udp/225.1.1.62:5002$订阅源
